Date,BT,BT%,Dollar,Dollar%,GPUvendor,Btben,Oilprice
2016-11-05,22020 ,0.000000 ,80640 ,0.000000 ,24623000 ,0,104.29
2016-11-04,48240 ,0.025100 ,80640 ,-0.000600 ,43677000 ,0,105.22
2016-11-03,96410 ,-0.066300 ,80690 ,-0.002700 ,16204000 ,0,107.79
2016-11-02,39040 ,0.009300 ,80910 ,-0.001600 ,22698000 ,0,107.88
2016-11-01,68070 ,0.040200 ,81040 ,-0.001000 ,22664000 ,0,108.77
2016-10-31,38050 ,0.002000 ,81120 ,0.001400 ,15192000 ,0,108.86
2016-10-30,39330 ,-0.024700 ,81010 ,-0.003700 ,14882000 ,0,108.5
2016-10-29,54030 ,0.041800 ,81310 ,0.002800 ,23316000 ,0,108.47
2016-10-28,38970 ,0.005800 ,81080 ,0.007200 ,22973000 ,0,108.48
2016-10-27,46560 ,0.011300 ,80500 ,-0.000900 ,27124000 ,0,107.09
2016-10-26,47670 ,0.036400 ,80570 ,0.000600 ,35604000 ,0,106.34
2016-10-25,36740 ,0.000800 ,80520 ,0.000700 ,22757000 ,0,105.65
2016-10-24,33240 ,-0.003900 ,80460 ,0.000200 ,26817000 ,0,105.93
2016-10-23,21910 ,-0.003700 ,80440 ,-0.009000 ,16861000 ,0,106.13
2016-10-22,37100 ,0.039700 ,81170 ,0.000900 ,23141000 ,0,105.71
2016-10-21,28090 ,0.003400 ,81100 ,-0.001500 ,15970000 ,0,106.94
2016-10-20,20940 ,-0.001100 ,81220 ,0.000000 ,30381000 ,0,106.42
2016-10-19,35290 ,-0.009900 ,81220 ,0.003800 ,39616000 ,0,106.53
2016-10-18,24600 ,-0.003200 ,80910 ,-0.001500 ,29213000 ,0,107.93
2016-10-17,27690 ,-0.004300 ,81030 ,0.004600 ,24641000 ,0,108.17
2016-10-16,12890 ,0.004900 ,80660 ,0.001900 ,22676000 ,0,108.34
2016-10-15,12380 ,-0.001400 ,80510 ,-0.001900 ,17490000 ,0,108.95
2016-10-14,31420 ,0.003700 ,80660 ,-0.004200 ,22208000 ,0,108.26
2016-10-13,25620 ,-0.000600 ,81000 ,-0.000200 ,28468000 ,0,107.34
2016-10-12,26950 ,-0.007000 ,81020 ,0.002400 ,37812000 ,0,108.68
2016-10-11,55770 ,0.037500 ,80830 ,0.002200 ,27622000 ,0,108.78
2016-10-10,25230 ,0.002500 ,80650 ,-0.001700 ,31882000 ,0,108.67
2016-10-09,13430 ,-0.003000 ,80790 ,0.002000 ,27746000 ,0,108.56
2016-10-08,13620 ,0.002600 ,80630 ,0.007500 ,30015000 ,0,106.77
2016-10-07,32730 ,0.008300 ,80030 ,0.000000 ,24512000 ,0,107.44
2016-10-06,21630 ,-0.001400 ,80030 ,0.000400 ,12902000 ,0,105.77
2016-10-05,23400 ,0.004700 ,80000 ,-0.004900 ,26154000 ,0,105.14
2016-10-04,24990 ,-0.004300 ,80390 ,-0.001100 ,23419000 ,0,106.06
2016-10-03,21950 ,0.001500 ,80480 ,0.000400 ,39343000 ,0,106.09
2016-10-02,16540 ,-0.004400 ,80450 ,0.000000 ,66046000 ,0,105.06
2016-10-01,16930 ,0.008700 ,80450 ,0.000000 ,72362000 ,0,104.47
2016-09-30,23950 ,0.005700 ,80450 ,-0.001600 ,82851000 ,0,103.14
2016-09-29,25320 ,0.000000 ,80580 ,-0.000600 ,19747000 ,0,103.46
2016-09-28,18940 ,-0.001300 ,80630 ,0.006500 ,25757000 ,0,103.03
2016-09-27,25550 ,-0.001800 ,80110 ,0.000600 ,90622000 ,0,102.43
2016-09-26,27510 ,0.008400 ,80060 ,-0.000100 ,34570000 ,0,102.46
2016-09-25,13280 ,-0.001800 ,80070 ,-0.001700 ,24438000 ,0,104.62
2016-09-24,13470 ,-0.000500 ,80210 ,0.000000 ,20661000 ,0,104.91
2016-09-23,25920 ,0.012200 ,80210 ,0.004000 ,18519000 ,0,103.99
2016-09-22,22440 ,-0.002600 ,79890 ,-0.001000 ,20963000 ,0,105.85
2016-09-21,36860 ,-0.019800 ,79970 ,-0.002000 ,27765000 ,0,106.5
2016-09-20,22610 ,-0.001000 ,80130 ,-0.002200 ,27016000 ,0,105.78
2016-09-19,21240 ,-0.001400 ,80310 ,0.001000 ,26608000 ,0,105.93
2016-09-18,16330 ,0.006000 ,80230 ,-0.004800 ,17954000 ,0,104.76
2016-09-17,15890 ,-0.001200 ,80620 ,-0.003700 ,22736000 ,0,104.47
2016-09-16,21850 ,-0.000500 ,80920 ,0.000000 ,24332000 ,0,105.18
2016-09-15,22690 ,-0.002300 ,80920 ,0.003000 ,28425000 ,0,106.15
2016-09-14,24240 ,0.001500 ,80680 ,-0.000500 ,24679000 ,0,106.59
2016-09-13,27520 ,0.001000 ,80720 ,0.000000 ,29238000 ,0,105.3
2016-09-12,27950 ,0.003900 ,80720 ,0.001400 ,48053000 ,0,105.82
2016-09-11,36540 ,-0.030300 ,80610 ,-0.003800 ,34449000 ,0,106.74
2016-09-10,15280 ,0.002200 ,80920 ,0.002600 ,16610000 ,0,106.49
2016-09-09,28330 ,-0.003900 ,80710 ,-0.004400 ,16256000 ,0,-
2016-09-08,36330 ,0.020200 ,81070 ,-0.000500 ,20133000 ,0,107.56
2016-09-07,30030 ,0.004500 ,81110 ,0.005100 ,21636000 ,0,107.08
2016-09-06,24330 ,0.007700 ,80700 ,-0.001600 ,23983000 ,0,105.88
2016-09-05,25290 ,-0.006200 ,80830 ,-0.000200 ,20847000 ,0,105.82
2016-09-04,30690 ,0.017900 ,80850 ,-0.002100 ,15736000 ,0,105.56
2016-09-03,35700 ,0.040900 ,81020 ,0.001100 ,26208000 ,0,104.3
2016-09-02,26610 ,0.005800 ,80930 ,-0.003200 ,18468000 ,0,104.99
2016-09-01,25870 ,-0.003300 ,81190 ,0.001200 ,14039000 ,0,104.85
2016-08-31,24930 ,-0.006000 ,81090 ,-0.002600 ,25639000 ,0,103.54
2016-08-30,27480 ,0.005400 ,81300 ,0.005700 ,19952000 ,0,103.41
2016-08-29,23860 ,-0.001300 ,80840 ,0.004500 ,43154000 ,0,103.58
2016-08-28,12830 ,0.008100 ,80480 ,-0.002800 ,80804000 ,0,105.11
2016-08-27,18690 ,-0.015600 ,80710 ,0.002000 ,57975000 ,0,104.85
2016-08-26,21170 ,0.002400 ,80550 ,-0.002100 ,45736000 ,0,105.36
2016-08-25,32730 ,-0.002900 ,80720 ,0.006600 ,58077000 ,0,104.71
2016-08-24,28060 ,-0.006700 ,80190 ,0.005100 ,71423000 ,0,105.74
2016-08-23,32080 ,-0.006700 ,79780 ,0.002100 ,62870000 ,0,107.48
2016-08-22,33560 ,0.011700 ,79610 ,0.004500 ,115959000 ,0,108.8
2016-08-21,14160 ,-0.003300 ,79250 ,0.000800 ,48677000 ,0,106.69
2016-08-20,23120 ,0.014000 ,79190 ,0.000000 ,25534000 ,0,107.91
2016-08-19,25530 ,0.002000 ,79190 ,-0.000900 ,23601000 ,0,109.26
2016-08-18,30390 ,0.001800 ,79260 ,0.000400 ,23626000 ,0,109.51
2016-08-17,32760 ,-0.013500 ,79230 ,-0.005800 ,31259000 ,0,109.19
2016-08-16,37690 ,0.023400 ,79690 ,0.000500 ,29634000 ,0,108.62
2016-08-15,33770 ,-0.003700 ,79650 ,0.000000 ,22415000 ,0,109.18
2016-08-14,33070 ,-0.026600 ,79650 ,-0.010200 ,27458000 ,0,110.76
2016-08-13,19300 ,-0.004300 ,80470 ,-0.000100 ,34104000 ,0,110.31
2016-08-12,25500 ,-0.001200 ,80480 ,0.002700 ,46452000 ,0,110.14
2016-08-11,39830 ,-0.005200 ,80260 ,-0.001900 ,36368000 ,0,110.52
2016-08-10,49570 ,0.009700 ,80410 ,-0.000100 ,44447000 ,0,109.81
2016-08-09,25970 ,-0.006800 ,80420 ,0.000500 ,57751000 ,0,109.1
2016-08-08,24880 ,-0.002700 ,80380 ,0.004000 ,28450000 ,0,111.78
2016-08-07,26200 ,0.007500 ,80060 ,0.001500 ,33505000 ,0,112.99
2016-08-06,25380 ,0.020500 ,79940 ,-0.002400 ,27930000 ,0,111.65
2016-08-05,27890 ,-0.002700 ,80130 ,0.004800 ,28330000 ,0,107.76
2016-08-04,44820 ,0.017300 ,79750 ,-0.001900 ,39388000 ,0,108.18
2016-08-03,85930 ,0.103200 ,79900 ,-0.003000 ,48040000 ,0,107.76
2016-08-02,130910 ,-0.154200 ,80140 ,-0.001000 ,35778000 ,0,107.61
2016-08-01,66660 ,-0.023900 ,80220 ,-0.000900 ,23638000 ,0,106.72
2016-07-31,62890 ,-0.050200 ,80290 ,-0.002900 ,31212000 ,0,106.38
2016-07-30,19350 ,-0.001100 ,80520 ,0.002400 ,30837000 ,0,107.4
2016-07-29,27040 ,0.002000 ,80330 ,-0.002900 ,31317000 ,0,106.67
2016-07-28,28110 ,-0.000600 ,80560 ,0.001400 ,45414000 ,0,106.99
2016-07-27,29890 ,0.000200 ,80450 ,0.000200 ,28981000 ,0,105.46
2016-07-26,49390 ,0.000600 ,80430 ,0.000700 ,86114000 ,0,105.71
2016-07-25,34380 ,-0.008000 ,80370 ,0.001600 ,56680000 ,0,103.95
2016-07-24,29820 ,0.006300 ,80240 ,-0.011100 ,33403000 ,0,-
2016-07-23,29890 ,0.006200 ,81140 ,-0.002000 ,44807000 ,0,-
2016-07-22,65900 ,-0.020300 ,81300 ,-0.001800 ,21712000 ,0,103.79
2016-07-21,32170 ,0.000300 ,81450 ,-0.000500 ,29386000 ,0,104.46
2016-07-20,37560 ,-0.010000 ,81490 ,-0.000400 ,32348000 ,0,105.28
2016-07-19,30400 ,0.001100 ,81520 ,-0.003700 ,34132000 ,0,105.86
2016-07-18,42580 ,-0.008800 ,81820 ,0.000400 ,27671000 ,0,104.89
2016-07-17,46840 ,0.023700 ,81790 ,-0.004400 ,26971000 ,0,104.29
2016-07-16,20390 ,-0.005300 ,82150 ,-0.005800 ,32433000 ,0,104.68
2016-07-15,35830 ,0.010600 ,82630 ,0.005600 ,35322000 ,0,104.38
2016-07-14,48200 ,-0.005900 ,82170 ,-0.002300 ,55656000 ,0,104.52
2016-07-13,62960 ,-0.014000 ,82360 ,0.003300 ,37695000 ,0,104.51
2016-07-12,66590 ,0.036900 ,82090 ,0.000000 ,24557000 ,0,104.94
2016-07-11,45940 ,-0.000600 ,82090 ,0.001700 ,30303000 ,0,104.83
2016-07-10,29260 ,-0.007200 ,81950 ,0.006400 ,40255000 ,0,105.34
2016-07-09,96010 ,-0.016500 ,81430 ,0.003200 ,53295000 ,0,105.39
2016-07-08,75890 ,0.043300 ,81170 ,-0.002900 ,46884000 ,0,104.94
2016-07-07,153610 ,-0.055700 ,81410 ,0.000600 ,43042000 ,0,103.89
2016-07-06,47050 ,0.013600 ,81360 ,-0.001600 ,77055000 ,0,104.33
2016-07-05,54640 ,-0.017000 ,81490 ,0.003400 ,96922000 ,0,104.15
2016-07-04,63910 ,0.020400 ,81210 ,0.003700 ,38469000 ,0,103.47
2016-07-03,99270 ,-0.052200 ,80910 ,-0.003900 ,38058000 ,0,104.11
2016-07-02,67380 ,0.034800 ,81230 ,-0.000400 ,32666000 ,0,103.74
2016-07-01,92230 ,0.006800 ,81260 ,0.001000 ,55135000 ,0,103.3
2016-06-30,88200 ,0.052600 ,81180 ,-0.006500 ,29468000 ,0,103.14
2016-06-29,80220 ,-0.012900 ,81710 ,-0.000700 ,35316000 ,0,101.95
2016-06-28,76660 ,0.000400 ,81770 ,0.005400 ,37152000 ,0,101.67
2016-06-27,99810 ,0.030800 ,81330 ,0.002500 ,44283000 ,0,101.25
2016-06-26,88930 ,-0.057400 ,81130 ,0.001900 ,34928000 ,0,99.67
2016-06-25,100460 ,0.010100 ,80980 ,-0.003800 ,25494000 ,0,99.22
2016-06-24,196690 ,0.058100 ,81290 ,-0.003800 ,23254000 ,0,100.38
2016-06-23,261740 ,0.051300 ,81600 ,-0.003400 ,36208000 ,0,98.82
2016-06-22,202320 ,-0.115100 ,81880 ,-0.000400 ,23248000 ,0,98.62
2016-06-21,248080 ,-0.090700 ,81910 ,-0.005200 ,33903000 ,0,98.83
2016-06-20,112290 ,-0.035600 ,82340 ,0.010900 ,34059000 ,0,97.34
2016-06-19,60450 ,0.009600 ,81450 ,-0.004600 ,35548000 ,0,99.79
2016-06-18,120530 ,0.013300 ,81830 ,0.002100 ,29831000 ,0,101.27
2016-06-17,215870 ,-0.022700 ,81660 ,0.000000 ,35578000 ,0,103.09
2016-06-16,229570 ,0.102000 ,81660 ,-0.003800 ,38330000 ,0,102.14
2016-06-15,78620 ,0.008200 ,81970 ,-0.003900 ,48584000 ,0,103.28
2016-06-14,135650 ,-0.021300 ,82290 ,0.004300 ,31086000 ,0,102.14
2016-06-13,216730 ,0.050300 ,81940 ,-0.003400 ,29975000 ,0,99.94
2016-06-12,217380 ,0.126700 ,82220 ,-0.004800 ,24646000 ,0,99.92
2016-06-11,42220 ,0.023700 ,82620 ,-0.002400 ,31482000 ,0,100.27
2016-06-10,45500 ,0.005600 ,82820 ,0.001300 ,34293000 ,0,100.6
2016-06-09,48610 ,-0.010000 ,82710 ,0.002500 ,36617000 ,0,100.4
2016-06-08,49600 ,0.008600 ,82500 ,-0.006500 ,35368000 ,0,100.02
2016-06-07,84690 ,-0.013700 ,83040 ,0.000600 ,38940000 ,0,100.14
2016-06-06,63680 ,0.015100 ,82990 ,0.002900 ,59139000 ,0,98.81
2016-06-05,64520 ,0.005200 ,82750 ,-0.015300 ,47698000 ,0,97.64
2016-06-04,87410 ,0.008700 ,84040 ,-0.006400 ,48750000 ,0,98.8
2016-06-03,106250 ,0.055700 ,84580 ,0.004600 ,64444000 ,0,99.14
2016-06-02,52880 ,-0.000600 ,84190 ,-0.003000 ,37015000 ,0,100.64
2016-06-01,72410 ,0.016000 ,84440 ,0.014500 ,58041000 ,0,100.38
2016-05-31,114080 ,-0.006300 ,83230 ,0.000000 ,71301000 ,0,99.43
2016-05-30,77530 ,0.031400 ,83230 ,-0.003700 ,43355000 ,0,-
2016-05-29,152570 ,-0.015600 ,83540 ,0.005900 ,73386000 ,0,98.68
2016-05-28,150170 ,0.105800 ,83050 ,-0.001100 ,88210000 ,0,100.39
2016-05-27,135680 ,0.045800 ,83140 ,0.002900 ,85640000 ,0,101.41
2016-05-26,37720 ,0.007800 ,82900 ,-0.001000 ,27780000 ,0,101.56
2016-05-25,37720 ,0.008200 ,82980 ,0.004800 ,40831000 ,0,100.86
2016-05-24,33220 ,0.005500 ,82580 ,0.001900 ,30723000 ,0,100.08
2016-05-23,35900 ,0.009300 ,82420 ,0.000100 ,44000000 ,0,99.24
2016-05-22,28740 ,-0.009100 ,82410 ,0.006000 ,53069000 ,0,100
2016-05-21,23000 ,0.003500 ,81920 ,0.006000 ,36730000 ,0,100.3
2016-05-20,48430 ,-0.001200 ,81430 ,0.010200 ,51174000 ,0,101.43
2016-05-19,59390 ,-0.025500 ,80610 ,-0.002200 ,28882000 ,0,101.25
2016-05-18,32610 ,0.002100 ,80790 ,0.002100 ,47054000 ,0,101.69
2016-05-17,34630 ,-0.003600 ,80620 ,-0.001600 ,28759000 ,0,102.13
2016-05-16,36600 ,-0.007100 ,80750 ,-0.002500 ,38887000 ,0,101.96
2016-05-15,21200 ,0.003700 ,80950 ,-0.002000 ,42249000 ,0,99.82
2016-05-14,20360 ,0.002300 ,81110 ,-0.006600 ,39392000 ,0,97.87
2016-05-13,32390 ,0.002200 ,81650 ,-0.000200 ,39698000 ,0,-
2016-05-12,49190 ,0.004300 ,81670 ,0.001600 ,42181000 ,0,101.28
2016-05-11,39970 ,0.007000 ,81540 ,-0.012700 ,30822000 ,0,101.11
2016-05-10,59990 ,-0.024100 ,82590 ,-0.002200 ,39709000 ,0,101.07
2016-05-09,48420 ,0.005600 ,82770 ,0.001300 ,58074000 ,0,100.18
2016-05-08,27600 ,-0.001300 ,82660 ,-0.007200 ,33738000 ,0,99.59
2016-05-07,30970 ,-0.002400 ,83260 ,0.002600 ,37589000 ,0,98.16
2016-05-06,68430 ,0.025600 ,83040 ,-0.007400 ,30568000 ,0,98.31
2016-05-05,41890 ,0.005100 ,83660 ,-0.005200 ,51317000 ,0,98.09
2016-05-04,39440 ,-0.009900 ,84100 ,0.004800 ,50637000 ,0,96.71
2016-05-03,49750 ,0.013700 ,83700 ,0.000000 ,69502000 ,0,98.1
2016-05-02,73850 ,-0.017800 ,83700 ,-0.001200 ,46642000 ,0,97.81
2016-05-01,21750 ,0.008300 ,83800 ,-0.006500 ,61073000 ,0,99.28
2016-04-30,35310 ,-0.014200 ,84350 ,0.005800 ,52497000 ,2,101.64
2016-04-29,44850 ,0.014500 ,83860 ,0.001400 ,29889000 ,2,103.04
2016-04-28,81940 ,0.003300 ,83740 ,-0.006100 ,47884000 ,2,103.73
2016-04-27,90810 ,-0.040800 ,84250 ,0.007900 ,32646000 ,2,103.06
2016-04-26,67560 ,0.009200 ,83590 ,-0.002900 ,22060000 ,2,103.13
2016-04-25,81660 ,0.009100 ,83830 ,0.002900 ,29980000 ,2,104.19
2016-04-24,74430 ,0.016600 ,83590 ,0.003700 ,19674000 ,2,105.14
2016-04-23,42360 ,0.010800 ,83280 ,0.001700 ,12738000 ,2,107.96
2016-04-22,49710 ,-0.009000 ,83140 ,0.004200 ,46217000 ,2,108.41
2016-04-21,63130 ,0.018500 ,82790 ,0.010900 ,33433000 ,2,107.21
2016-04-20,74360 ,0.014300 ,81900 ,-0.004300 ,45854000 ,2,107.07
2016-04-19,45680 ,0.016900 ,82250 ,-0.000700 ,41644000 ,2,106.23
2016-04-18,32580 ,0.003400 ,82310 ,0.002600 ,44523000 ,2,105.15
2016-04-17,25590 ,-0.008800 ,82100 ,-0.001500 ,33866000 ,2,105.06
2016-04-16,29020 ,0.003200 ,82220 ,0.009100 ,37756000 ,2,104.13
2016-04-15,54120 ,0.011000 ,81480 ,-0.003300 ,39940000 ,2,105.09
2016-04-14,30660 ,0.001300 ,81750 ,-0.004900 ,81672000 ,2,104.78
2016-04-13,38090 ,-0.003000 ,82150 ,-0.003900 ,51364000 ,2,105.86
2016-04-12,57710 ,0.007900 ,82470 ,-0.003300 ,33829000 ,2,105.04
2016-04-11,36390 ,0.002800 ,82740 ,-0.003700 ,41290000 ,2,105.07
2016-04-10,23300 ,0.005300 ,83050 ,0.000000 ,63302000 ,2,104.57
2016-04-09,29430 ,0.000900 ,83050 ,0.004500 ,52807000 ,2,105.48
2016-04-08,46950 ,-0.005800 ,82680 ,-0.000400 ,39138000 ,2,105.49
2016-04-07,36060 ,-0.002700 ,82710 ,0.001800 ,46050000 ,2,106.44
2016-04-06,32670 ,-0.001900 ,82560 ,-0.001500 ,48869000 ,2,106.56
2016-04-05,40890 ,0.006500 ,82680 ,0.011400 ,39833000 ,2,106.21
2016-04-04,33440 ,0.000600 ,81750 ,-0.008100 ,45140000 ,2,106.84
2016-04-03,22800 ,0.001300 ,82420 ,0.003500 ,36460000 ,2,105.66
2016-04-02,31310 ,0.006900 ,82130 ,-0.001500 ,27693000 ,2,104.81
2016-04-01,38220 ,0.000000 ,82250 ,-0.003400 ,42231000 ,2,105.63
2016-03-31,41840 ,0.007800 ,82530 ,0.002700 ,33698000 ,1,106.76
2016-03-30,43280 ,-0.006200 ,82310 ,-0.005300 ,40409000 ,1,108.42
2016-03-29,69110 ,-0.017100 ,82750 ,0.003000 ,62455000 ,1,108.8
2016-03-28,43450 ,-0.005600 ,82500 ,-0.002200 ,46669000 ,1,109.83
2016-03-27,61720 ,0.019400 ,82680 ,-0.000500 ,61930000 ,1,109.53
2016-03-26,28060 ,0.001900 ,82720 ,-0.002400 ,49212000 ,1,109.79
2016-03-25,34590 ,0.002300 ,82920 ,0.002300 ,64362000 ,1,112.25
2016-03-24,38830 ,-0.005400 ,82730 ,-0.005900 ,84628000 ,1,111.99
2016-03-23,40610 ,0.001900 ,83220 ,0.002800 ,83902000 ,1,113.04
2016-03-22,49080 ,0.012400 ,82990 ,-0.002800 ,32462000 ,1,113.1
2016-03-21,43160 ,-0.001000 ,83220 ,0.004100 ,35080000 ,1,113.28
2016-03-20,30540 ,0.006900 ,82880 ,0.000600 ,44484000 ,1,113.62
2016-03-19,37000 ,0.001300 ,82830 ,0.003600 ,25670000 ,1,-
2016-03-18,66070 ,-0.023900 ,82530 ,-0.002500 ,47322000 ,1,-
2016-03-17,43820 ,0.005400 ,82740 ,-0.000500 ,34711000 ,1,112.64
2016-03-16,44540 ,0.001900 ,82780 ,-0.002500 ,38938000 ,1,112.36
2016-03-15,48600 ,0.002000 ,82990 ,0.003600 ,30736000 ,1,111.6
2016-03-14,49330 ,0.004600 ,82690 ,0.006800 ,33292000 ,1,110.58
2016-03-13,34980 ,0.005000 ,82130 ,-0.005800 ,57395000 ,1,111.67
2016-03-12,59640 ,-0.020900 ,82610 ,-0.003400 ,48084000 ,1,110.46
2016-03-11,60630 ,0.007900 ,82890 ,0.003800 ,70941000 ,1,110.8
2016-03-10,55740 ,0.007400 ,82580 ,0.000100 ,25477000 ,1,109.62
2016-03-09,50920 ,0.002100 ,82570 ,-0.001800 ,39175000 ,1,108.68
2016-03-08,53770 ,-0.007200 ,82720 ,0.007800 ,36770000 ,1,108.86
2016-03-07,61770 ,0.021900 ,82080 ,-0.004600 ,24958000 ,1,109.13
2016-03-06,62590 ,0.017400 ,82460 ,0.004500 ,26070000 ,1,108.28
2016-03-05,129150 ,-0.025600 ,82090 ,-0.001200 ,32052000 ,1,108.09
2016-03-04,75270 ,-0.024000 ,82190 ,-0.001100 ,32657000 ,1,107.86
2016-03-03,78900 ,-0.013600 ,82280 ,0.004000 ,36636000 ,1,107.95
2016-03-02,57750 ,-0.020000 ,81950 ,0.004300 ,24060000 ,1,107.01
2016-03-01,67460 ,-0.005000 ,81600 ,-0.003300 ,48307000 ,1,106.47
2016-02-29,68770 ,0.008600 ,81870 ,0.002400 ,50261000 ,1,106.59
2016-02-28,50850 ,0.002700 ,81670 ,0.002600 ,43087000 ,1,107.44
2016-02-27,42790 ,0.009300 ,81460 ,0.000000 ,29549000 ,1,106.93
2016-02-26,53210 ,0.009100 ,81460 ,0.004800 ,50424000 ,1,107.81
2016-02-25,53540 ,0.001800 ,81070 ,0.007500 ,48551000 ,1,108.09
2016-02-24,66510 ,0.006700 ,80470 ,-0.001400 ,55889000 ,1,108
2016-02-23,93720 ,-0.040900 ,80580 ,0.000000 ,43681000 ,1,107.29
2016-02-22,56010 ,-0.000200 ,80580 ,0.001500 ,48154000 ,1,106.66
2016-02-21,100500 ,-0.005000 ,80460 ,0.004600 ,35783000 ,1,107.46
2016-02-20,111630 ,0.047800 ,80090 ,-0.000200 ,34014000 ,1,107.72
2016-02-19,52240 ,-0.003400 ,80110 ,-0.002500 ,32060000 ,1,107.61
2016-02-18,77350 ,0.010200 ,80310 ,0.001200 ,45194000 ,1,107.81
2016-02-17,90320 ,0.026400 ,80210 ,0.000200 ,35995000 ,1,107.99
2016-02-16,68330 ,0.013300 ,80190 ,0.005900 ,49335000 ,1,108.08
2016-02-15,86130 ,-0.010900 ,79720 ,0.002900 ,33947000 ,1,106.8
2016-02-14,73590 ,0.039500 ,79490 ,-0.000800 ,43384000 ,1,106.06
2016-02-13,48160 ,0.015800 ,79550 ,0.004300 ,32261000 ,1,106.78
2016-02-12,53760 ,0.012100 ,79210 ,0.000000 ,38281000 ,1,106.58
2016-02-11,62650 ,-0.006400 ,79210 ,-0.000900 ,37111000 ,1,106.31
2016-02-10,97490 ,0.017500 ,79280 ,-0.003500 ,78106000 ,1,105.78
2016-02-09,55360 ,0.007200 ,79560 ,-0.002400 ,65730000 ,1,105.86
2016-02-08,62240 ,-0.014000 ,79750 ,0.000000 ,48026000 ,1,105.1
2016-02-07,40740 ,0.003300 ,79750 ,-0.002500 ,69445000 ,1,105.66
2016-02-06,78850 ,-0.025300 ,79950 ,0.000400 ,48506000 ,1,104.85
2016-02-05,60920 ,-0.010700 ,79920 ,0.000600 ,30749000 ,1,104.24
2016-02-04,101870 ,0.061500 ,79870 ,-0.002100 ,25041000 ,1,104.59
2016-02-03,59810 ,-0.015800 ,80040 ,0.000000 ,31076000 ,1,104.68
2016-02-02,50980 ,0.004700 ,80040 ,0.004900 ,34094000 ,1,106.06
2016-02-01,74350 ,0.006300 ,79650 ,-0.001900 ,34772000 ,1,107.47
2016-01-31,39020 ,-0.021000 ,79800 ,0.000300 ,37904000 ,0,107.89
2016-01-30,36180 ,-0.006700 ,79780 ,0.003600 ,31356000 ,0,108.44
2016-01-29,138460 ,0.001600 ,79490 ,-0.000900 ,34025000 ,0,108.98
2016-01-28,77320 ,-0.038800 ,79560 ,-0.002300 ,31439000 ,0,107.24
2016-01-27,43680 ,0.013400 ,79740 ,-0.010200 ,30986000 ,0,108.22
2016-01-26,56810 ,-0.007600 ,80560 ,0.002700 ,37101000 ,0,109.06
2016-01-25,67660 ,-0.023300 ,80340 ,0.001000 ,59440000 ,0,109.41
2016-01-24,64540 ,0.034800 ,80260 ,-0.003000 ,38883000 ,0,108.73
2016-01-23,61380 ,0.015600 ,80500 ,0.001500 ,44724000 ,0,108.74
2016-01-22,144860 ,-0.067300 ,80380 ,0.006800 ,127874000 ,0,108.54
2016-01-21,89940 ,-0.010500 ,79840 ,0.000900 ,82230000 ,0,109.51
2016-01-20,190320 ,0.092600 ,79770 ,0.000000 ,51706000 ,0,108.41
2016-01-19,66350 ,-0.012900 ,79770 ,0.001100 ,40734000 ,0,107.23
2016-01-18,69300 ,0.005000 ,79680 ,0.000800 ,36032000 ,0,107.32
2016-01-17,66090 ,-0.006700 ,79620 ,0.000000 ,32655000 ,0,105.89
2016-01-16,183960 ,0.034300 ,79620 ,-0.000300 ,36791000 ,0,-
2016-01-15,268140 ,-0.132500 ,79640 ,0.000000 ,33591000 ,0,106.43
2016-01-14,46170 ,-0.007100 ,79640 ,0.000300 ,38779000 ,0,104.81
2016-01-13,92040 ,-0.028900 ,79620 ,0.004500 ,36355000 ,0,104.75
2016-01-12,44590 ,-0.006000 ,79260 ,-0.000100 ,37652000 ,0,108.29
2016-01-11,56590 ,0.003400 ,79270 ,-0.001100 ,33844000 ,0,105.13
2016-01-10,44460 ,-0.004700 ,79360 ,-0.002600 ,41504000 ,0,103.41
2016-01-09,39810 ,-0.010100 ,79570 ,-0.000100 ,35116000 ,0,106.03
2016-01-08,91310 ,-0.009100 ,79580 ,-0.004400 ,45158000 ,0,106.81
2016-01-07,130200 ,0.060900 ,79930 ,0.001500 ,45100000 ,0,106.91
2016-01-06,43430 ,-0.000900 ,79810 ,-0.003100 ,40304000 ,0,106.85
2016-01-05,45030 ,-0.004900 ,80060 ,-0.003400 ,61601000 ,0,106.42
2016-01-04,53010 ,0.006100 ,80330 ,-0.001000 ,44748000 ,0,-
2016-01-03,54830 ,-0.007000 ,80410 ,0.001900 ,33446000 ,0,106.76
2016-01-02,33570 ,-0.000600 ,80260 ,0.006100 ,32426000 ,0,106.6
2016-01-01,46970 ,0.009400 ,79770 ,0.001600 ,47216000 ,0,107.11
2015-12-31,65210 ,0.006600 ,79640 ,-0.003000 ,48522000 ,0,108.18
2015-12-30,68270 ,-0.011000 ,79880 ,-0.003400 ,51203000 ,0,110.21
2015-12-29,70650 ,0.024100 ,80150 ,-0.000600 ,30634000 ,0,111.4
2015-12-28,68350 ,-0.001500 ,80200 ,-0.001700 ,38276000 ,0,112.03
2015-12-27,67580 ,0.016900 ,80340 ,-0.000700 ,28008000 ,0,111.61
2015-12-26,208580 ,-0.085200 ,80400 ,0.001900 ,21928000 ,0,110.78
2015-12-25,42390 ,0.002400 ,80250 ,0.000700 ,58168000 ,0,111.3
2015-12-24,79600 ,0.023800 ,80190 ,-0.009100 ,61651000 ,0,111.16
