Date,BT,BT%,Dollar,Dollar%,GPUvendor,Btben,Oilprice
2022-10-03,333.03K,3.02%,103.15k,0.41%,"57,205K",0,110.88
2022-10-02,222.82K,-1.34%,102.72k,-1.05%,"50,043K",0,-
2022-10-01,173.91K,-0.57%,103.81k,0.44%,"57,033K",0,106.65
2022-09-30,490.29K,-0.87%,103.36k,-0.79%,"49,946K",0,102.81
2022-09-29,449.57K,0.94%,104.19k,-0.36%,"65,314K",0,102.94
2022-09-28,581.19K,1.73%,104.56k,-0.27%,"64,157K",0,103.13
2022-09-27,660.12K,-0.75%,104.85k,0.97%,"62,471K",0,107.99
2022-09-26,516.03K,2.25%,103.85k,-0.07%,"65,621K",0,107.82
2022-09-25,209.71K,-0.64%,103.92k,0.26%,"46,897K",0,106.66
2022-09-24,258.50K,-1.91%,103.65k,-0.01%,"51,278K",0,104.7
2022-09-23,431.15K,-0.57%,103.66k,-0.09%,"52,570K",0,-
2022-09-22,448.63K,4.95%,103.75k,1.14%,"56,910K",0,-
2022-09-21,446.85K,-2.03%,102.59k,-0.85%,"51,694K",0,105.37
2022-09-20,361.18K,-3.41%,103.46k,-0.27%,"66,226K",0,102.83
2022-09-19,423.43K,0.62%,103.74k,0.76%,"57,521K",0,103.05
2022-09-18,273.11K,-3.45%,102.96k,-0.64%,"52,478K",0,99.57
2022-09-17,204.58K,1.57%,103.62k,0.65%,"55,799K",0,99.72
2022-09-16,315.59K,0.51%,102.95k,0.64%,"70,383K",0,105.04
2022-09-15,358.42K,-2.58%,102.3k,0.54%,"43,661K",0,106.17
2022-09-14,374.22K,0.23%,101.75k,0.53%,"39,771K",0,105.56
2022-09-13,485.32K,-9.91%,101.22k,0.64%,"51,724K",0,108.69
2022-09-12,431.98K,2.57%,100.58k,0.19%,"52,344K",0,108.11
2022-09-11,297.12K,0.85%,100.39k,-0.57%,"46,349K",0,105.88
2022-09-10,331.12K,1.33%,100.96k,0.18%,"48,898K",0,102.44
2022-09-09,480.37K,10.60%,100.78k,0.46%,"42,549K",0,98.14
2022-09-08,291.43K,0.19%,100.32k,0.00%,"57,902K",0,97.64
2022-09-07,319.10K,2.64%,100.32k,0.45%,"87,738K",0,98.14
2022-09-06,402.43K,-5.09%,99.88k,-0.42%,"50,212K",0,97.41
2022-09-05,238.71K,-1.03%,100.29k,0.36%,"54,701K",0,103.79
2022-09-04,158.27K,0.85%,99.93k,0.14%,"59,173K",0,105.34
2022-09-03,157.85K,-0.61%,99.8k,0.05%,"73,072K",0,101.84
2022-09-02,272.22K,-0.86%,99.75k,0.15%,"47,194K",0,101.61
2022-09-01,275.08K,0.41%,99.6k,0.13%,"67,142K",0,107.71
2022-08-31,318.17K,1.27%,99.47k,0.48%,"49,200K",0,108.38
2022-08-30,308.41K,-2.48%,99k,0.37%,"38,535K",0,108.58
2022-08-29,248.04K,3.81%,98.63k,0.33%,"36,721K",0,110.67
2022-08-28,159.60K,-2.41%,98.31k,0.53%,"42,807K",0,111.93
2022-08-27,187.34K,-1.07%,97.79k,-0.62%,"49,274K",0,115.6
2022-08-26,322.16K,-6.10%,98.4k,-0.69%,"55,747K",0,111.8
2022-08-25,190.15K,0.94%,99.09k,0.31%,"45,082K",0,111.19
2022-08-24,202.40K,-0.71%,98.79k,0.00%,"43,201K",0,109.81
2022-08-23,228.65K,0.47%,98.79k,0.17%,"36,510K",0,106.62
2022-08-22,251.83K,-0.47%,98.62k,0.13%,"38,964K",0,100.86
2022-08-21,177.52K,1.79%,98.49k,-0.01%,"41,206K",0,102.52
2022-08-20,206.94K,1.48%,98.5k,0.27%,"47,732K",0,99.78
2022-08-19,339.47K,-10.22%,98.23k,0.26%,"52,887K",0,109.88
2022-08-18,160.97K,-0.58%,97.97k,-0.65%,"73,580K",0,110.49
2022-08-17,239.53K,-2.17%,98.62k,-0.48%,"56,651K",0,115.33
2022-08-16,201.70K,-1.02%,99.1k,0.10%,"63,342K",0,127.86
2022-08-15,279.28K,-0.83%,99k,-0.13%,"76,125K",0,122.99
2022-08-14,177.25K,-0.57%,99.12k,0.63%,"81,060K",0,125.19
2022-08-13,170.59K,0.18%,98.51k,0.55%,"73,268K",0,108.84
2022-08-12,194.96K,1.94%,97.97k,-1.10%,"70,175K",0,116.65
2022-08-11,285.36K,-0.12%,99.06k,-0.23%,"44,042K",0,110.05
2022-08-10,243.61K,3.53%,99.29k,0.65%,"60,547K",0,98.71
2022-08-09,169.62K,-2.81%,98.65k,0.88%,"51,320K",0,96.86
2022-08-08,197.94K,2.77%,97.79k,0.41%,"52,428K",0,95.84
2022-08-07,99.36K,1.01%,97.39k,-0.02%,"41,036K",0,98.64
2022-08-06,94.44K,-1.56%,97.41k,0.73%,"37,687K",0,93.65
2022-08-05,208.90K,3.08%,96.71k,0.10%,"35,483K",0,96.01
2022-08-04,181.19K,-0.91%,96.61k,-0.54%,"41,018K",0,91.73
2022-08-03,174.66K,-0.73%,97.14k,0.98%,"54,342K",0,90.3
2022-08-02,177.30K,-1.21%,96.19k,0.17%,"51,893K",0,91.9
2022-08-01,162.33K,-0.14%,96.03k,-0.06%,"56,468K",0,92.6
2022-07-31,138.84K,-1.40%,96.08k,0.04%,"54,377K",0,93.05
2022-07-30,168.72K,-0.59%,96.04k,0.25%,"57,335K",0,92.72
2022-07-29,221.66K,-0.32%,95.8k,0.10%,"75,596K",0,90.25
2022-07-28,268.32K,3.88%,95.7k,-0.30%,"66,462K",0,90.6
2022-07-27,242.66K,8.05%,95.99k,-0.40%,"91,581K",0,89.39
2022-07-26,201.57K,-0.25%,96.37k,0.30%,"71,896K",0,90.42
2022-07-25,206.93K,-5.67%,96.08k,0.55%,"43,518K",0,90.91
2022-07-24,126.66K,0.54%,95.55k,0.06%,"48,831K",0,90.22
2022-07-23,137.42K,-0.95%,95.49k,-0.16%,"42,531K",0,87.46
2022-07-22,197.54K,-2.06%,95.64k,0.26%,"39,583K",0,-
2022-07-21,217.08K,-0.27%,95.4k,-0.09%,"53,887K",0,-
2022-07-20,281.31K,-0.83%,95.49k,0.11%,"38,341K",0,88.39
2022-07-19,308.91K,3.93%,95.38k,-0.58%,"40,409K",0,87.58
2022-07-18,279.72K,8.37%,95.94k,-0.47%,"59,468K",0,87.8
2022-07-17,132.81K,-2.00%,96.39k,-0.16%,"40,994K",0,86.77
2022-07-16,136.89K,1.85%,96.54k,-0.75%,"45,419K",0,84.86
2022-07-15,164.67K,1.16%,97.27k,0.02%,"49,806K",0,86.71
2022-07-14,205.28K,1.66%,97.25k,0.90%,"52,715K",0,85.14
2022-07-13,249.38K,4.75%,96.39k,0.46%,"39,240K",0,86.35
2022-07-12,167.91K,-3.17%,95.95k,0.03%,"26,653K",0,86.37
2022-07-11,160.20K,-4.24%,95.92k,0.29%,"30,886K",0,86.58
2022-07-10,204.68K,-3.43%,95.64k,-0.10%,"34,314K",0,84.92
2022-07-09,190.11K,-0.11%,95.74k,0.24%,"42,059K",0,83.75
2022-07-08,439.90K,-0.12%,95.51k,-0.23%,"40,369K",0,82.96
2022-07-07,115.81K,5.24%,95.73k,0.50%,"34,302K",0,82.19
2022-07-06,105.24K,1.78%,95.26k,0.10%,"39,518K",0,79.97
2022-07-05,122.43K,-0.08%,95.17k,0.40%,"52,438K",0,80.36
2022-07-04,92.79K,4.69%,94.79k,-0.13%,"46,185K",0,80.55
2022-07-03,65.27K,0.35%,94.92k,-0.74%,"71,662K",0,78.83
2022-07-02,58.57K,-0.10%,95.62k,-0.38%,"70,737K",0,78.4
2022-07-01,150.18K,-3.33%,95.99k,0.28%,"69,830K",0,77.51
2022-06-30,127.73K,-0.92%,95.72k,-0.62%,"66,704K",12,76.88
2022-06-29,98.97K,-0.82%,96.32k,0.15%,"59,834K",12,77.12
2022-06-28,83.83K,-2.18%,96.17k,-0.09%,"48,883K",12,77.24
2022-06-27,84.69K,-1.49%,96.26k,0.05%,"48,851K",12,76.91
2022-06-26,67.21K,-2.08%,96.21k,0.26%,"47,555K",12,76.47
2022-06-25,66.63K,1.24%,95.97k,0.00%,"59,305K",12,-
2022-06-24,104.56K,0.60%,95.97k,0.04%,"65,894K",12,74.37
2022-06-23,110.70K,5.68%,95.93k,-0.28%,"54,433K",12,73.54
2022-06-22,125.94K,-3.64%,96.2k,0.11%,"47,289K",12,72.56
2022-06-21,136.32K,0.72%,96.09k,0.08%,"48,580K",12,70.56
2022-06-20,140.60K,-0.02%,96.02k,-0.06%,"62,207K",12,70.11
2022-06-19,169.39K,8.38%,96.08k,-0.43%,"45,496K",12,73.36
2022-06-18,267.25K,-7.13%,96.49k,-0.06%,"28,307K",12,73.37
2022-06-17,136.27K,0.28%,96.55k,-0.01%,"43,516K",12,72.01
2022-06-16,144.00K,-9.71%,96.57k,0.54%,"53,216K",12,73.39
2022-06-15,280.41K,1.90%,96.04k,-0.49%,"75,434K",12,74.11
2022-06-14,251.01K,-1.29%,96.51k,-0.06%,"53,387K",12,72.73
2022-06-13,379.26K,-15.63%,96.57k,0.26%,"78,171K",12,74.48
2022-06-12,120.02K,-6.33%,96.32k,0.23%,"42,851K",12,73.83
2022-06-11,82.92K,-2.34%,96.1k,-0.18%,"26,448K",12,73.22
2022-06-10,104.26K,-3.37%,96.27k,0.39%,"38,491K",12,70.12
2022-06-09,61.72K,-0.34%,95.89k,-0.49%,"41,305K",12,70.79
2022-06-08,87.96K,-2.98%,96.37k,0.04%,"33,217K",12,69.13
2022-06-07,140.32K,-0.76%,96.33k,0.22%,"63,621K",12,71.13
2022-06-06,94.01K,4.86%,96.12k,-0.04%,"64,675K",12,71.88
2022-06-05,30.33K,0.16%,96.16k,0.13%,"50,310K",12,75.17
2022-06-04,33.51K,0.55%,96.03k,0.04%,"85,126K",12,77.38
2022-06-03,72.13K,-2.48%,95.99k,-0.36%,"115,363K",12,81.44
2022-06-02,81.40K,2.20%,96.34k,0.26%,"23,991K",12,81.86
2022-06-01,135.09K,-6.27%,96.09k,-0.71%,"29,411K",12,78.47
2022-05-31,86.60K,0.22%,96.77k,-0.10%,"26,574K",13,78.42
2022-05-30,129.56K,7.66%,96.88k,0.40%,"29,250K",13,80.89
2022-05-29,36.87K,1.51%,96.49k,-0.06%,"23,420K",13,78.66
2022-05-28,43.87K,1.49%,96.55k,0.54%,"24,599K",13,81.01
2022-05-27,116.41K,-2.06%,96.03k,0.51%,"48,590K",13,81.96
2022-05-26,126.71K,-1.14%,95.54k,-0.30%,"23,023K",13,80.89
2022-05-25,78.85K,-0.36%,95.83k,-0.09%,"24,938K",13,81.57
2022-05-24,79.42K,1.91%,95.92k,0.53%,"18,759K",13,81.83
2022-05-23,92.10K,-3.94%,95.41k,0.29%,"14,628K",13,83.97
2022-05-22,50.60K,2.89%,95.13k,-0.05%,"16,147K",13,82.24
2022-05-21,32.27K,0.88%,95.18k,0.35%,"18,949K",13,81.99
2022-05-20,98.78K,-3.72%,94.85k,0.95%,"22,699K",13,79.48
2022-05-19,101.38K,5.66%,93.96k,-0.10%,"24,359K",13,-
2022-05-18,92.03K,-5.76%,94.05k,-0.29%,"18,065K",13,81.89
2022-05-17,79.63K,1.97%,94.32k,-0.03%,"16,213K",13,83.31
2022-05-16,100.25K,-4.66%,94.35k,0.51%,"16,339K",13,81.99
2022-05-15,65.44K,4.08%,93.86k,-0.24%,"15,126K",13,82.57
2022-05-14,70.46K,2.72%,94.09k,0.22%,"25,692K",13,81.91
2022-05-13,141.23K,1.06%,93.88k,-0.26%,"29,720K",13,83.46
2022-05-12,309.48K,-0.32%,94.12k,0.83%,"27,928K",13,83.94
2022-05-11,296.90K,-6.25%,93.35k,-0.49%,"34,564K",13,84.37
2022-05-10,235.61K,3.03%,93.8k,-0.16%,"24,098K",13,82.57
2022-05-09,268.09K,-11.64%,93.95k,0.14%,"22,080K",13,83.12
2022-05-08,671.05M,-3.97%,93.81k,0.18%,"21,839K",13,82.56
2022-05-07,288.86M,-1.50%,93.64k,-0.14%,"34,307K",13,83.03
2022-05-06,752.84M,-1.46%,93.77k,0.23%,"24,522K",13,83.89
2022-05-05,1.04B,-7.92%,93.56k,-0.19%,"21,736K",13,82.99
2022-05-04,691.49M,5.22%,93.73k,-0.23%,"24,856K",13,82.28
2022-05-03,367.21M,-2.07%,93.95k,0.02%,"26,873K",13,81.43
2022-05-02,580.79M,0.14%,93.94k,-0.02%,"20,469K",13,82.07
2022-05-01,276.99M,2.15%,93.96k,-0.13%,"34,944K",13,82.03
2022-04-30,248.22M,-2.41%,94.08k,-0.46%,"29,159K",8,81.23
2022-04-29,382.90M,-2.94%,94.52k,0.21%,"15,603K",8,77.41
2022-04-28,542.39M,1.29%,94.32k,0.26%,"16,654K",8,80.55
2022-04-27,426.83M,2.96%,94.07k,-0.16%,"19,976K",8,79.57
2022-04-26,681.47M,-5.72%,94.22k,-0.05%,"29,750K",8,77.17
2022-04-25,654.60M,2.44%,94.27k,0.31%,"24,815K",8,75.68
2022-04-24,283.63M,0.12%,93.97k,0.21%,"19,686K",8,75.92
2022-04-23,190.60M,-0.73%,93.78k,-0.28%,"25,443K",8,75.7
2022-04-22,421.30M,-1.91%,94.04k,-0.21%,"19,811K",8,77.34
2022-04-21,493.05M,-2.14%,94.23k,-0.11%,"28,053K",8,76.17
2022-04-20,382.84M,-0.33%,94.34k,0.61%,"18,783K",8,74.77
2022-04-19,268.28M,1.72%,93.77k,0.41%,"20,177K",8,74.11
2022-04-18,484.26M,2.77%,93.38k,0.06%,"25,985K",8,73.3
2022-04-17,210.01M,-1.68%,93.33k,0.32%,"26,258K",8,72.9
2022-04-16,151.31M,-0.44%,93.03k,-0.46%,"30,427K",8,72.13
2022-04-15,233.09M,1.56%,93.46k,0.28%,"23,794K",8,73.06
2022-04-14,294.29M,-2.91%,93.2k,-0.08%,"34,770K",8,73.09
2022-04-13,406.70M,2.63%,93.28k,0.09%,"29,730K",8,72.26
2022-04-12,468.27M,1.47%,93.19k,0.28%,"57,581K",8,72.29
2022-04-11,608.38M,-6.27%,92.93k,0.41%,"67,504K",8,71.73
2022-04-10,255.83M,-1.47%,92.55k,-0.08%,"76,656K",8,70.85
2022-04-09,165.16M,1.16%,92.62k,-0.06%,"28,591K",8,70.65
2022-04-08,467.83M,-2.70%,92.68k,0.10%,"20,459K",8,69.78
2022-04-07,390.85M,0.64%,92.58k,0.11%,"21,088K",8,70.35
2022-04-06,649.52M,-5.13%,92.48k,-0.19%,"18,283K",8,69.99
2022-04-05,421.11M,-2.41%,92.65k,0.15%,"15,165K",8,71.26
2022-04-04,446.12M,0.48%,92.51k,0.52%,"18,593K",8,69.74
2022-04-03,398.86M,1.30%,92.04k,0.00%,"17,924K",8,70.43
2022-04-02,345.93M,-1.05%,92.04k,-0.21%,"14,644K",8,71.19
2022-04-01,632.93M,1.70%,92.22k,-0.24%,"17,826K",8,71.13
2022-03-31,520.00M,-3.29%,92.45k,-0.19%,"21,144K",6,70.76
2022-03-30,467.76M,-0.79%,92.63k,-0.03%,"23,131K",6,70.11
2022-03-29,478.82M,0.73%,92.65k,-0.04%,"30,181K",6,69.69
2022-03-28,610.27M,0.52%,92.69k,-0.40%,"21,744K",6,68.7
2022-03-27,388.79M,5.19%,93.06k,0.26%,"18,323K",6,66.09
2022-03-26,196.30M,0.49%,92.82k,-0.07%,"19,078K",6,65.37
2022-03-25,494.09M,0.72%,92.89k,-0.07%,"20,219K",6,65.35
2022-03-24,491.66M,2.57%,92.96k,-0.58%,"24,886K",6,68.58
2022-03-23,433.96M,1.27%,93.5k,-0.08%,"20,394K",6,68.45
2022-03-22,537.06M,3.29%,93.57k,0.46%,"19,567K",6,68.9
2022-03-21,406.62M,-0.62%,93.14k,0.01%,"32,383K",6,70.03
2022-03-20,308.45M,-2.27%,93.13k,0.54%,"37,102K",6,70.52
2022-03-19,224.59M,1.11%,92.63k,0.12%,"43,469K",6,69.77
2022-03-18,2.31B,2.08%,92.52k,-0.56%,"74,906K",6,68.91
2022-03-17,1.90B,-0.50%,93.04k,0.12%,"68,822K",6,-
2022-03-16,4.47B,4.67%,92.92k,-0.14%,"55,056K",6,70.72
2022-03-15,2.25B,-0.97%,93.06k,0.12%,"38,010K",6,68.8
2022-03-14,2.33B,4.97%,92.94k,0.16%,"29,071K",6,71.37
2022-03-13,1.55B,-2.63%,92.8k,0.60%,"32,198K",6,71.88
2022-03-12,1.11B,0.22%,92.24k,-0.03%,"29,662K",6,73.28
2022-03-11,2.79B,-1.74%,92.27k,0.21%,"50,330K",6,73.9
2022-03-10,3.62B,-5.99%,92.08k,0.04%,"41,843K",6,73.68
2022-03-09,3.60B,8.22%,92.05k,-0.14%,"44,671K",6,72.82
2022-03-08,2.67B,1.89%,92.17k,0.34%,"34,276K",6,73.02
2022-03-07,3.02B,-0.99%,91.86k,-0.50%,"48,014K",6,71.59
2022-03-06,1.93B,-2.52%,92.32k,-0.12%,"32,657K",6,72.25
2022-03-05,1.50B,0.65%,92.43k,-0.23%,"36,763K",6,71.43
2022-03-04,3.21B,-7.82%,92.65k,-0.28%,"49,544K",6,68.67
2022-03-03,74.11K,-3.30%,92.91k,0.10%,"27,836K",6,-
2022-03-02,80.82K,-1.14%,92.82k,0.07%,"32,092K",6,71.68
2022-03-01,90.67K,2.85%,92.75k,-0.24%,"33,236K",6,72.18
2022-02-28,108.07K,14.59%,92.97k,0.09%,"58,014K",10,72.23
2022-02-27,66.14K,-3.65%,92.89k,0.22%,"67,238K",10,74.72
2022-02-26,41.55K,-0.24%,92.69k,0.07%,"96,886K",10,74.36
2022-02-25,83.78K,2.27%,92.62k,0.23%,"80,966K",10,73.54
2022-02-24,180.47K,2.99%,92.41k,-0.37%,"30,712K",10,73.03
2022-02-23,64.84K,-2.68%,92.75k,0.53%,"24,303K",10,70.63
2022-02-22,82.75K,3.32%,92.26k,0.14%,"32,138K",10,73.29
2022-02-21,91.82K,-3.49%,92.13k,-0.31%,"41,631K",10,75.88
2022-02-20,47.92K,-4.33%,92.42k,-0.25%,"28,777K",10,74.68
2022-02-19,25.78K,0.23%,92.64k,0.11%,"38,166K",10,74.09
2022-02-18,64.96K,-1.36%,92.55k,0.36%,"32,385K",10,73.85
2022-02-17,72.63K,-7.59%,92.21k,-0.02%,"57,576K",10,72.87
2022-02-16,41.40K,-1.48%,92.23k,-0.40%,"61,712K",10,72.85
2022-02-15,56.34K,4.69%,92.6k,0.17%,"58,001K",10,73.88
2022-02-14,53.60K,1.16%,92.44k,0.42%,"59,417K",10,73.46
2022-02-13,25.88K,-0.34%,92.05k,0.18%,"47,280K",10,73.73
2022-02-12,37.88K,-0.43%,91.89k,0.04%,"64,454K",10,73.43
2022-02-11,69.95K,-2.60%,91.85k,0.04%,"58,148K",10,72.52
2022-02-10,89.69K,-1.96%,91.81k,0.01%,"37,044K",10,71.79
2022-02-09,50.92K,0.80%,91.8k,0.05%,"43,541K",10,70.98
2022-02-08,92.88K,0.47%,91.76k,-0.16%,"55,482K",10,72.35
2022-02-07,76.60K,3.40%,91.9k,-0.35%,"67,299K",10,72.78
2022-02-06,31.20K,2.37%,92.22k,0.37%,"32,159K",10,71.79
2022-02-05,46.32K,-0.37%,91.89k,0.83%,"34,400K",10,72.01
2022-02-04,95.49K,11.48%,91.13k,0.65%,"18,626K",10,71.18
2022-02-03,50.35K,1.08%,90.54k,0.02%,"21,698K",10,70.71
2022-02-02,53.74K,-4.70%,90.52k,-0.04%,"25,862K",10,71.14
2022-02-01,55.20K,0.55%,90.56k,0.53%,"28,540K",10,69.34
2022-01-31,61.27K,1.53%,90.07k,-0.05%,"30,341K",0,70.03
2022-01-30,34.10K,-0.66%,90.12k,0.05%,"28,558K",0,70.1
2022-01-29,42.77K,1.13%,90.08k,0.14%,"26,890K",0,69.97
2022-01-28,69.45K,1.56%,89.95k,-0.21%,"22,933K",0,69.21
2022-01-27,83.52K,0.99%,90.14k,-0.42%,"19,338K",0,69.1
2022-01-26,107.87K,-0.41%,90.51k,0.67%,"29,202K",0,67.94
2022-01-25,79.68K,0.72%,89.91k,0.09%,"40,532K",0,67.41
2022-01-24,153.77K,1.15%,89.83k,-0.22%,"20,391K",0,66.41
2022-01-23,70.43K,3.40%,90.03k,0.00%,"20,191K",0,-
2022-01-22,138.09K,-3.84%,90.03k,0.07%,"17,320K",0,67.37
2022-01-21,155.80K,-10.41%,89.97k,-0.08%,"20,942K",0,66.26
2022-01-20,65.28K,-2.31%,90.04k,0.45%,"16,457K",0,63.25
2022-01-19,53.77K,-1.62%,89.64k,-0.23%,"19,780K",0,65.03
2022-01-18,47.32K,0.37%,89.84k,-0.19%,"22,750K",0,66.11
2022-01-17,41.44K,-2.02%,90.02k,0.23%,"27,779K",0,68.41
2022-01-16,28.66K,-0.04%,89.81k,-0.42%,"21,678K",0,67.17
2022-01-15,31.44K,0.06%,90.19k,0.49%,"33,413K",0,65.26
2022-01-14,50.50K,1.21%,89.75k,-0.46%,"40,442K",0,-
2022-01-13,53.42K,-3.05%,90.16k,-0.17%,"33,521K",0,66.56
2022-01-12,53.95K,2.73%,90.32k,-0.47%,"59,848K",0,65.54
2022-01-11,61.78K,2.15%,90.75k,0.04%,"38,550K",0,66.74
2022-01-10,85.50K,-0.04%,90.71k,0.63%,"67,621K",0,65.9
2022-01-09,37.51K,0.42%,90.14k,-0.08%,"86,932K",0,67.17
2022-01-08,52.54K,0.30%,90.21k,-0.02%,"19,517K",0,67.76
2022-01-07,88.36K,-3.60%,90.23k,-0.79%,"24,442K",0,65.83
2022-01-06,63.08K,-0.76%,90.95k,-0.39%,"25,128K",0,64.38
2022-01-05,83.74K,-5.26%,91.31k,0.02%,"19,174K",0,65.27
2022-01-04,55.59K,-1.28%,91.29k,0.38%,"25,567K",0,65.1
2022-01-03,41.06K,-1.86%,90.94k,-0.37%,"30,828K",0,63.57
2022-01-02,27.02K,-0.89%,91.28k,0.73%,"31,478K",0,63.27
2022-01-01,31.24K,3.29%,90.61k,0.00%,"20,020K",0,62.37
2021-12-31,58.18K,-1.92%,90.61k,-0.33%,"27,352K",12,62.93
2021-12-30,60.96K,1.42%,90.91k,0.11%,"36,397K",12,62.25
2021-12-29,63.92K,-2.28%,90.81k,-0.06%,"29,514K",12,63.71
2021-12-28,74.39K,-6.18%,90.86k,-0.52%,"24,584K",12,65.74
2021-12-27,43.90K,-0.20%,91.33k,0.20%,"22,205K",12,64.83
2021-12-26,32.34K,0.74%,91.15k,-0.09%,"29,780K",12,65.12
2021-12-25,26.67K,-0.75%,91.24k,0.19%,"29,921K",12,64.17
2021-12-24,45.97K,-0.03%,91.07k,-0.53%,"29,390K",12,62.56
2021-12-23,56.24K,4.53%,91.56k,-0.15%,"24,386K",12,61.58
2021-12-22,40.89K,-0.62%,91.69k,0.00%,"27,213K",12,61.1
2021-12-21,57.88K,4.28%,91.69k,-0.18%,"22,199K",12,60.94
2021-12-20,57.53K,0.41%,91.85k,-0.31%,"24,396K",12,61.24
2021-12-19,44.05K,-0.32%,92.14k,-0.03%,"29,992K",12,60.88
2021-12-18,36.93K,1.48%,92.16k,0.11%,"38,438K",12,61.34
2021-12-17,67.50K,-3.06%,92.06k,-0.43%,"52,182K",12,61.91
2021-12-16,48.20K,-2.54%,92.46k,0.13%,"54,311K",12,61.51
2021-12-15,80.28K,1.04%,92.33k,-0.28%,"54,284K",12,63.36
2021-12-14,62.54K,3.56%,92.6k,-0.46%,"57,334K",12,63.9
2021-12-13,80.37K,-6.74%,93.02k,0.10%,"37,759K",12,63.11
2021-12-12,40.30K,1.55%,92.93k,-0.32%,"26,412K",12,62.07
2021-12-11,45.23K,4.62%,93.23k,-0.07%,"35,318K",12,62.43
2021-12-10,68.06K,-0.97%,93.3k,0.38%,"50,093K",12,60.98
2021-12-09,58.69K,-5.70%,92.94k,0.19%,"82,444K",12,63
2021-12-08,55.59K,-0.24%,92.77k,0.26%,"44,832K",12,63.18
2021-12-07,56.29K,0.07%,92.53k,0.00%,"39,178K",12,62.2
2021-12-06,89.68K,2.34%,92.53k,0.21%,"32,588K",12,65.29
2021-12-05,72.03K,0.43%,92.34k,0.65%,"27,172K",12,66.57
2021-12-04,168.00K,-8.27%,91.74k,-0.19%,"23,387K",12,66.46
2021-12-03,89.20K,-5.07%,91.92k,0.06%,"27,476K",12,68.25
2021-12-02,54.94K,-1.25%,91.86k,0.46%,"32,196K",12,67.9
2021-12-01,66.75K,0.58%,91.44k,-0.46%,"37,476K",12,66.82
2021-11-30,73.66K,-1.58%,91.86k,0.03%,"45,083K",0,65.3
2021-11-29,58.65K,0.88%,91.83k,0.17%,"48,535K",0,66.4
2021-11-28,49.28K,4.61%,91.68k,0.28%,"28,756K",0,68.32
2021-11-27,40.71K,1.93%,91.42k,-0.44%,"43,462K",0,66.37
2021-11-26,104.03K,-8.83%,91.82k,-0.15%,"16,915K",0,63.11
2021-11-25,56.79K,3.08%,91.96k,-0.38%,"20,134K",0,61.44
2021-11-24,56.68K,-0.70%,92.31k,0.37%,"24,541K",0,61.41
2021-11-23,72.48K,2.25%,91.98k,0.38%,"22,044K",0,64.23
2021-11-22,76.45K,-4.10%,91.63k,0.75%,"21,720K",0,64.29
2021-11-21,40.98K,-1.68%,90.95k,0.18%,"27,155K",0,65.39
2021-11-20,44.53K,2.81%,90.79k,-0.28%,"22,832K",0,62.89
2021-11-19,74.44K,1.98%,91.04k,0.18%,"37,127K",0,63.54
2021-11-18,100.37K,-5.65%,90.88k,0.83%,"16,398K",0,61.28
2021-11-17,73.93K,0.46%,90.13k,-0.05%,"25,111K",0,60.83
2021-11-16,115.36K,-5.52%,90.18k,0.01%,"24,682K",0,63.26
2021-11-15,53.53K,-2.92%,90.17k,0.18%,"33,778K",0,62.8
2021-11-14,33.98K,1.72%,90.01k,-0.39%,"25,857K",0,62.3
2021-11-13,30.34K,0.41%,90.36k,-0.25%,"22,619K",0,62.48
2021-11-12,63.27K,-1.04%,90.59k,-0.39%,"27,778K",0,-
2021-11-11,50.37K,-0.19%,90.95k,0.49%,"28,312K",0,60.54
2021-11-10,96.21K,-2.95%,90.51k,0.03%,"21,003K",0,60.39
2021-11-09,66.13K,-0.92%,90.48k,0.00%,"29,148K",0,60.49
2021-11-08,81.08K,6.72%,90.48k,0.07%,"51,834K",0,59.8
2021-11-07,34.34K,2.91%,90.42k,0.05%,"29,253K",0,58.94
2021-11-06,34.89K,0.84%,90.37k,-0.08%,"46,148K",0,58.36
2021-11-05,44.46K,-0.71%,90.44k,-0.54%,"58,042K",0,57.64
2021-11-04,49.91K,-2.39%,90.93k,-0.12%,"32,276K",0,56.77
2021-11-03,61.05K,-0.48%,91.04k,-0.53%,"56,064K",0,55
2021-11-02,65.26K,3.79%,91.53k,0.39%,"19,242K",0,54.65
2021-11-01,61.21K,-0.64%,91.17k,-0.03%,"22,540K",0,54.77
2021-10-31,50.06K,-0.86%,91.2k,0.24%,"17,037K",8,55.74
2021-10-30,40.51K,-0.65%,90.98k,0.44%,"21,256K",8,55.32
2021-10-29,63.39K,2.74%,90.58k,0.14%,"9,788K",8,55.41
2021-10-28,88.47K,3.67%,90.46k,-0.21%,"17,914K",8,55.2
2021-10-27,88.11K,-3.11%,90.65k,0.53%,"18,558K",8,55.49
2021-10-26,57.13K,-4.37%,90.17k,-0.24%,"30,233K",8,56.24
2021-10-25,51.06K,3.62%,90.39k,0.17%,"34,206K",8,55.19
2021-10-24,42.67K,-0.73%,90.24k,0.12%,"23,138K",8,54.19
2021-10-23,37.05K,1.03%,90.13k,-0.38%,"22,312K",8,55.39
2021-10-22,75.69K,-2.44%,90.47k,-0.03%,"19,302K",8,55.7
2021-10-21,105.38K,-5.71%,90.5k,-0.29%,"27,016K",8,56.44
2021-10-20,79.87K,2.65%,90.76k,-0.01%,"20,926K",8,55.71
2021-10-19,80.16K,3.58%,90.77k,0.59%,"20,776K",8,55.33
